zip,data
96818,0
97006,0
97007,0
97008,0
97013,0
97016,0
97027,0
97031,0
97035,0
97045,0
97055,0
97060,0
97068,0
97070,0
97071,0
97080,1
97086,0
97124,0
97128,0
97131,0
97138,0
97204,0
97210,0
97212,0
97213,0
97219,0
97222,0
97223,0
97224,0
97301,4
97302,0
97303,0
97305,0
97317,0
97321,0
97325,0
97330,0
97333,0
97351,0
97380,0
97381,0
97383,0
97385,1
97401,0
97402,0
97404,0
97405,0
97415,0
97420,0
97424,0
97478,0
97502,0
97504,0
97520,0
97526,0
97527,0
97540,0
97603,0
97701,12
97702,0
97739,0
97753,0
97754,0
97756,0
97838,0
98001,0
98002,2
98004,0
98007,0
98012,0
98021,0
98022,22
98023,0
98026,0
98027,1
98028,0
98029,0
98030,0
98034,0
98037,8
98042,0
98045,0
98052,0
98057,0
98059,1
98072,14
98075,0
98077,0
98101,0
98103,0
98109,0
98112,0
98115,0
98116,0
98117,0
98119,0
98121,0
98122,0
98133,0
98144,0
98146,0
98155,0
98203,0
98204,0
98229,0
98258,0
98270,0
98271,0
98272,18
98274,37
98277,0
98282,0
98284,0
98290,0
98311,0
98312,0
98315,0
98321,0
98332,0
98333,0
98338,0
98349,0
98360,0
98368,0
98370,0
98375,0
98380,0
98383,0
98387,0
98391,0
98402,0
98403,0
98406,0
98407,0
98409,0
98424,17
98433,0
98439,0
98445,0
98446,0
98502,0
98503,0
98506,0
98509,0
98513,0
98516,0
98520,0
98531,0
98532,0
98541,0
98546,0
98580,0
98601,0
98604,0
98607,1
98632,4
98639,0
98660,0
98661,0
98662,0
98671,0
98672,1
98682,0
98684,0
98685,0
98686,5
98801,0
98802,0
98814,0
98819,0
98837,0
98901,0
98902,1
98908,0
98922,0
98926,0
98948,0
99016,8
99021,0
99022,0
99201,0
99224,0
99323,0
99337,0
99338,25
99344,0
99350,0
99352,0
99362,0
99403,0
99516,0
99732,1
